episode_id,model,success,completion_time_s,energy_efficiency,inference_latency_ms,min_human_distance_m
0,wall-oss,True,8.05795347386828,1.8430918756600816,44.41975621563422,1.3425989652034815
1,wall-oss,True,7.711350419935351,1.6198331907720525,39.11981487986797,1.8864158402558524
2,wall-oss,True,7.92266517598868,1.0898666239317545,42.5376329809583,1.7233695815853527
3,wall-oss,True,8.913620978924577,0.9503024879223785,37.980144053032205,1.7225286551902426
4,wall-oss,False,13.538831649314313,1.4623823049510574,40.793406050215125,0.9470129784132202
