episode_id,model,success,completion_time_s,energy_efficiency,inference_latency_ms,min_human_distance_m
0,unifolm-vla-0,True,4.850056441534994,0.8804010381882981,43.94457933792066,1.1649038634583992
1,unifolm-vla-0,False,14.57300414526119,2.3021639622108694,62.36340017337645,2.1348044668672883
2,unifolm-vla-0,True,6.376227995262381,1.518978230614845,52.17411038138861,1.328874932427798
3,unifolm-vla-0,False,13.170901581061777,1.3374194497743463,71.56080031255945,1.9949825669603665
4,unifolm-vla-0,True,4.547315449396295,2.216230938921433,53.9064372485023,0.8385906063411983
